query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id, telegram_username
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",GoMechanic - Car Helpline Service Kuala Lumpur,https://gomechanic.app.link/malaysia,Auto repair shop,"Auto repair shop, Car repair and maintenance service, Car wash, Honda dealer, Mechanic, Skoda dealer, Toyota dealer, Volkswagen dealer",Auto repair shop,+60 3-9212 1789,"Jalan 1-114A, Taman Indrahana, Off, Jalan Kuchai Lama, WP, 58200 Kuala Lumpur, Federal Territory of Kuala Lumpur",WP,"Jalan 1-114A, Taman Indrahana, Off, Jalan Kuchai Lama",Kuala Lumpur,58200,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.0888469,101.702698,Asia/Kuala_Lumpur,,FALSE,5,20,"https://search.google.com/local/reviews?placeid=ChIJAarn5UZKzDERbAcrhJ_1u_8&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 20}",0,0,0,0,20,88,https://lh5.googleusercontent.com/p/AF1QipMuJlITyO-EmuyPpuSPJ2rVVxtz-LeKg2JmNZG_=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMuJlITyO-EmuyPpuSPJ2rVVxtz-LeKg2JmNZG_=w1600-h1000-k-no,,"{""Monday"": ""8 am-8 pm"", ""Tuesday"": ""8 am-8 pm"", ""Wednesday"": ""8 am-8 pm"", ""Thursday"": ""8 am-8 pm"", ""Friday"": ""8 am-8 pm"", ""Saturday"": ""8 am-8 pm"", ""Sunday"": ""8 am-8 pm""}",Monday: 8 am-8 pm | Tuesday: 8 am-8 pm | Wednesday: 8 am-8 pm | Thursday: 8 am-8 pm | Friday: 8 am-8 pm | Saturday: 8 am-8 pm | Sunday: 8 am-8 pm,,,OPERATIONAL,"{""Amenities"": {""Mechanic"": true, ""Toilets"": true}}",,,https://lh5.googleusercontent.com/-ia8YAQ9N-q0/AAAAAAAAAAI/AAAAAAAAAAA/N7x0BoIUDns/s44-p-k-no-ns-nd/photo.jpg,,TRUE,118241918599274313971,GoMechanic - Car Helpline Service Kuala Lumpur,https://www.google.com/maps/contrib/118241918599274313971,,https://gomechanic.app.link/malaysia,,https://gomechanic.app.link/malaysia,"https://www.google.com/maps/place/GoMechanic+-+Car+Helpline+Service+Kuala+Lumpur/@3.0888469,101.702698,14z/data=!4m8!1m2!2m1!1sGoMechanic+-+Car+Helpline+Service+Kuala+Lumpur!3m4!1s0x31cc4a46e5e7aa01:0xffbbf59f842b076c!8m2!3d3.0888469!4d101.702698",ChIJAarn5UZKzDERbAcrhJ_1u_8,0x31cc4a46e5e7aa01:0xffbbf59f842b076c,18427592365782533996,-19151707927017620,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Mun Thoong Car Services Sdn Bhd,,Mechanic,"Mechanic, Air conditioning repair service, Auto insurance agency, Auto painting, Life insurance agency, Tire shop",Mekanik,+60 3-2201 9024,"20, Persiaran Ara Kiri, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Bangsar,"20, Persiaran Ara Kiri",Kuala Lumpur,59100,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1278386,101.6698839,Asia/Kuala_Lumpur,,FALSE,4.6,66,"https://search.google.com/local/reviews?placeid=ChIJX0ponZlJzDER_nb8Nh1ULa0&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 3, ""2"": 0, ""3"": 3, ""4"": 11, ""5"": 49}",3,0,3,11,49,14,https://lh5.googleusercontent.com/p/AF1QipObMR1NcxJIqtGQX5HjmeXGcmEtwvmrOmA7kUx6=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipObMR1NcxJIqtGQX5HjmeXGcmEtwvmrOmA7kUx6=w1600-h1000-k-no,,"{""Monday"": ""8:30 am-7 pm"", ""Tuesday"": ""8:30 am-7 pm"", ""Wednesday"": ""8:30 am-7 pm"", ""Thursday"": ""8:30 am-7 pm"", ""Friday"": ""8:30 am-7 pm"", ""Saturday"": ""8:30 am-7 pm"", ""Sunday"": ""Closed""}",Monday: 8:30 am-7 pm | Tuesday: 8:30 am-7 pm | Wednesday: 8:30 am-7 pm | Thursday: 8:30 am-7 pm | Friday: 8:30 am-7 pm | Saturday: 8:30 am-7 pm | Sunday: Closed,,,OPERATIONAL,{},,,https://lh6.googleusercontent.com/-1ZnwJanr3ms/AAAAAAAAAAI/AAAAAAAAAAA/fFJ_9A5HfX8/s44-p-k-no-ns-nd/photo.jpg,,TRUE,118354873706450958005,Mun Thoong Car Services Sdn Bhd,https://www.google.com/maps/contrib/118354873706450958005,,,,,"https://www.google.com/maps/place/Mun+Thoong+Car+Services+Sdn+Bhd/@3.1278386,101.6698839,14z/data=!4m8!1m2!2m1!1sMun+Thoong+Car+Services+Sdn+Bhd!3m4!1s0x31cc49999d684a5f:0xad2d541d36fc76fe!8m2!3d3.1278386!4d101.6698839",ChIJX0ponZlJzDER_nb8Nh1ULa0,0x31cc49999d684a5f:0xad2d541d36fc76fe,12478722626966812414,-5968021446742739202,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Prestige Carcare Sdn Bhd,http://www.prestige2u.com.my/,Auto repair shop,"Auto repair shop, Auto restoration service, Car repair and maintenance service",Auto repair shop,+60 3-9223 6363,"Lot 4, Jalan Empat, Chan Sow Lin, 55200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Chan Sow Lin,"Lot 4, Jalan Empat",Kuala Lumpur,55200,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.120122,101.7095688,Asia/Kuala_Lumpur,,FALSE,4.6,186,"https://search.google.com/local/reviews?placeid=ChIJ4RUQXxs2zDERS43cklvH-5o&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 5, ""2"": 4, ""3"": 12, ""4"": 18, ""5"": 147}",5,4,12,18,147,48,https://lh5.googleusercontent.com/p/AF1QipOBfaJf29qHo8VaJugmgthjWZv3iTc_LfJeyNc6=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOBfaJf29qHo8VaJugmgthjWZv3iTc_LfJeyNc6=w1600-h1000-k-no,,"{""Monday"": ""9 am-6 pm"", ""Tuesday"": ""9 am-6 pm"", ""Wednesday"": ""9 am-6 pm"", ""Thursday"": ""9 am-6 pm"", ""Friday"": ""9 am-6 pm"", ""Saturday"": ""9 am-4 pm"", ""Sunday"": ""Closed""}",Monday: 9 am-6 pm | Tuesday: 9 am-6 pm | Wednesday: 9 am-6 pm | Thursday: 9 am-6 pm | Friday: 9 am-6 pm | Saturday: 9 am-4 pm | Sunday: Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Mechanic"": true, ""Toilets"": true}}",,,https://lh6.googleusercontent.com/-NXXvGJv0cLI/AAAAAAAAAAI/AAAAAAAAAAA/aNkw6K9HOCM/s44-p-k-no-ns-nd/photo.jpg,,TRUE,110033606812096838867,Prestige Carcare Sdn Bhd,https://www.google.com/maps/contrib/110033606812096838867,,https://wa.link/wtoy5a,,https://wa.link/wtoy5a,"https://www.google.com/maps/place/Prestige+Carcare+Sdn+Bhd/@3.120122,101.7095688,14z/data=!4m8!1m2!2m1!1sPrestige+Carcare+Sdn+Bhd!3m4!1s0x31cc361b5f1015e1:0x9afbc75b92dc8d4b!8m2!3d3.120122!4d101.7095688",ChIJ4RUQXxs2zDERS43cklvH-5o,0x31cc361b5f1015e1:0x9afbc75b92dc8d4b,11167738897115155787,-7279005176594395829,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",GoMechanic - Car Repair Center Maluri,https://gomechanic.app.link/malaysia,Auto repair shop,"Auto repair shop, Audi dealer, BMW dealer, Car wash, Honda dealer, Mechanic, Skoda dealer, Toyota dealer, Volkswagen dealer, Volvo dealer",Auto repair shop,+60 3-9212 1789,"No. 7, Jalan Beruang Off Jalan Pasar, Pudu, Wilayah Persekutuan, 55100 Kuala Lumpur",Pudu,"No. 7, Jalan Beruang Off Jalan Pasar, Pudu, Wilayah Persekutuan",Kuala Lumpur,55100,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1365433,101.7157746,Asia/Kuala_Lumpur,,FALSE,5,26,"https://search.google.com/local/reviews?placeid=ChIJ0_dsZyM2zDERYtQ-bqAgN5A&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 26}",0,0,0,0,26,271,https://lh5.googleusercontent.com/p/AF1QipPIdwApqyG2n-AvoXH8zsCBjOXhMXSx2_FQdET9=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPIdwApqyG2n-AvoXH8zsCBjOXhMXSx2_FQdET9=w1600-h1000-k-no,,"{""Monday"": ""8 am-8 pm"", ""Tuesday"": ""8 am-8 pm"", ""Wednesday"": ""8 am-8 pm"", ""Thursday"": ""8 am-8 pm"", ""Friday"": ""8 am-8 pm"", ""Saturday"": ""8 am-8 pm"", ""Sunday"": ""8 am-8 pm""}",Monday: 8 am-8 pm | Tuesday: 8 am-8 pm | Wednesday: 8 am-8 pm | Thursday: 8 am-8 pm | Friday: 8 am-8 pm | Saturday: 8 am-8 pm | Sunday: 8 am-8 pm,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Offerings"": {""Oil change"": true}, ""Amenities"": {""Mechanic"": true, ""Toilets"": true}, ""Planning"": {""Appointment required"": true}}",,,https://lh3.googleusercontent.com/-adNB5IPbZU4/AAAAAAAAAAI/AAAAAAAAAAA/Bz4yorpf1V8/s44-p-k-no-ns-nd/photo.jpg,,TRUE,116405125835640152305,GoMechanic - Car Repair Center Maluri,https://www.google.com/maps/contrib/116405125835640152305,,https://gomechanic.app.link/malaysia,,https://gomechanic.app.link/malaysia,"https://www.google.com/maps/place/GoMechanic+-+Car+Repair+Center+Maluri/@3.1365433,101.71577459999999,14z/data=!4m8!1m2!2m1!1sGoMechanic+-+Car+Repair+Center+Maluri!3m4!1s0x31cc3623676cf7d3:0x903720a06e3ed462!8m2!3d3.1365433!4d101.71577459999999",ChIJ0_dsZyM2zDERYtQ-bqAgN5A,0x31cc3623676cf7d3:0x903720a06e3ed462,10391810538597176418,-8054933535112375198,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Castrol Auto Service Workshop - Sitts Auto Care Sdn Bhd (3-Star Certified Workshop),http://www.castrol.com/en_my/malaysia/services/castrol-auto-service/certified-castrol-auto-service.html,Oil change service,"Oil change service, Car repair and maintenance service, Car wash, Towing service, Wheel alignment service",Oil change service,+60 12-212 8292,"No 5, Jalan Scott, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Brickfields,"No 5, Jalan Scott",Kuala Lumpur,50470,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1361064,101.691274,Asia/Kuala_Lumpur,,FALSE,4.4,30,"https://search.google.com/local/reviews?placeid=ChIJOS2YksNJzDERMf0ySz42juI&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 2, ""2"": 0, ""3"": 1, ""4"": 7, ""5"": 20}",2,0,1,7,20,20,https://lh5.googleusercontent.com/p/AF1QipM6piE3-XxqMeu9a3lZh_X52D0WmgU0rLeSe-qh=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM6piE3-XxqMeu9a3lZh_X52D0WmgU0rLeSe-qh=w1600-h1000-k-no,,"{""Monday"": ""9 am-6 pm"", ""Tuesday"": ""9 am-6 pm"", ""Wednesday"": ""9 am-6 pm"", ""Thursday"": ""9 am-6 pm"", ""Friday"": ""9 am-6 pm"", ""Saturday"": ""9 am-6 pm"", ""Sunday"": ""Closed""}",Monday: 9 am-6 pm | Tuesday: 9 am-6 pm | Wednesday: 9 am-6 pm | Thursday: 9 am-6 pm | Friday: 9 am-6 pm | Saturday: 9 am-6 pm | Sunday: Closed,,,OPERATIONAL,"{""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",,,https://lh5.googleusercontent.com/-eWq0-0rkbog/AAAAAAAAAAI/AAAAAAAAAAA/_PxMjQjkWyA/s44-p-k-no-ns-nd/photo.jpg,,TRUE,104214120410987190546,Castrol Auto Service Workshop - Sitts Auto Care Sdn Bhd,https://www.google.com/maps/contrib/104214120410987190546,,,,,"https://www.google.com/maps/place/Castrol+Auto+Service+Workshop+-+Sitts+Auto+Care+Sdn+Bhd+%283-Star+Certified+Workshop%29/@3.1361064,101.69127399999999,14z/data=!4m8!1m2!2m1!1sCastrol+Auto+Service+Workshop+-+Sitts+Auto+Care+Sdn+Bhd+%283-Star+Certified+Workshop%29!3m4!1s0x31cc49c392982d39:0xe28e363e4b32fd31!8m2!3d3.1361064!4d101.69127399999999",ChIJOS2YksNJzDERMf0ySz42juI,0x31cc49c392982d39:0xe28e363e4b32fd31,16325045340442131761,-2121698733267419855,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia","GoMechanic - Car Service Centre, Setapak",https://gomechanic.app.link/malaysia,Auto repair shop,"Auto repair shop, Car repair and maintenance service, Car wash, Mechanic, Toyota dealer",Auto repair shop,+60 3-9212 1789,"8, Jalan Pahang, Setapak, 53000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Setapak,"8, Jalan Pahang",Kuala Lumpur,53000,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.18667,101.70224,Asia/Kuala_Lumpur,,FALSE,4.3,29,"https://search.google.com/local/reviews?placeid=ChIJ-7GPQwFIzDERdqlSglflXTI&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 3, ""2"": 0, ""3"": 1, ""4"": 6, ""5"": 19}",3,0,1,6,19,28,https://lh5.googleusercontent.com/p/AF1QipMi4N6Xpw7Btb4oBs2zc8IvKONMUmSd6aXVmc4a=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMi4N6Xpw7Btb4oBs2zc8IvKONMUmSd6aXVmc4a=w1600-h1000-k-no,,"{""Monday"": ""9 am-7 pm"", ""Tuesday"": ""9 am-7 pm"", ""Wednesday"": ""9 am-7 pm"", ""Thursday"": ""9 am-7 pm"", ""Friday"": ""9 am-7 pm"", ""Saturday"": ""9 am-7 pm"", ""Sunday"": ""9 am-8 pm""}",Monday: 9 am-7 pm | Tuesday: 9 am-7 pm | Wednesday: 9 am-7 pm | Thursday: 9 am-7 pm | Friday: 9 am-7 pm | Saturday: 9 am-7 pm | Sunday: 9 am-8 pm,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Toilets"": true}}",,,https://lh5.googleusercontent.com/-kUotfI0OxEg/AAAAAAAAAAI/AAAAAAAAAAA/UyvJtRp6YBA/s44-p-k-no-ns-nd/photo.jpg,,TRUE,115566421131548682660,"GoMechanic - Car Service Centre, Setapak",https://www.google.com/maps/contrib/115566421131548682660,,https://gomechanic.app.link/malaysia,,https://gomechanic.app.link/malaysia,"https://www.google.com/maps/place/GoMechanic+-+Car+Service+Centre%2C+Setapak/@3.18667,101.70223999999999,14z/data=!4m8!1m2!2m1!1sGoMechanic+-+Car+Service+Centre%2C+Setapak!3m4!1s0x31cc4801438fb1fb:0x325de5578252a976!8m2!3d3.18667!4d101.70223999999999",ChIJ-7GPQwFIzDERdqlSglflXTI,0x31cc4801438fb1fb:0x325de5578252a976,3629309038741858678,3629309038741858678,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",SK Chang Auto Service,,Auto repair shop,Auto repair shop,Kedai Membaiki Kereta,+60 3-2284 2733,"18 Jalan Kemuja, Off Jalan Bangsar, Bangsar, 59100, Kuala Lumpur, WP Kuala Lumpur, 59000",Bangsar,"18 Jalan Kemuja, Off Jalan Bangsar, Bangsar, 59100, Kuala Lumpur, WP Kuala Lumpur",Kuala Lumpur,59000,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1293805,101.6796517,Asia/Kuala_Lumpur,,FALSE,4.7,66,"https://search.google.com/local/reviews?placeid=ChIJJ3m9NJRJzDER7UYeuIHR_2A&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 1, ""2"": 2, ""3"": 4, ""4"": 5, ""5"": 54}",1,2,4,5,54,9,https://lh5.googleusercontent.com/p/AF1QipM4IjsPG7IpD-1ZaCysYkELDBPrkmuDX0xJIBW9=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM4IjsPG7IpD-1ZaCysYkELDBPrkmuDX0xJIBW9=w1600-h1000-k-no,,"{""Monday"": ""9:30 am-6:30 pm"", ""Tuesday"": ""9:30 am-6:30 pm"", ""Wednesday"": ""9:30 am-6:30 pm"", ""Thursday"": ""9:30 am-6:30 pm"", ""Friday"": ""9:30 am-6:30 pm"", ""Saturday"": ""9:30 am-6:30 pm"", ""Sunday"": ""Closed""}",Monday: 9:30 am-6:30 pm | Tuesday: 9:30 am-6:30 pm | Wednesday: 9:30 am-6:30 pm | Thursday: 9:30 am-6:30 pm | Friday: 9:30 am-6:30 pm | Saturday: 9:30 am-6:30 pm | Sunday: Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": false}, ""Amenities"": {""Mechanic"": true}, ""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",,,,,FALSE,None,SK Chang Auto Service,,,,,,"https://www.google.com/maps/place/SK+Chang+Auto+Service/@3.1293805,101.6796517,14z/data=!4m8!1m2!2m1!1sSK+Chang+Auto+Service!3m4!1s0x31cc499434bd7927:0x60ffd181b81e46ed!8m2!3d3.1293805!4d101.6796517",ChIJJ3m9NJRJzDER7UYeuIHR_2A,0x31cc499434bd7927:0x60ffd181b81e46ed,6989535501772277485,6989535501772277485,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Castrol Auto Service Workshop - TC Excellent Services And Tyre Sdn Bhd (4-Star Certified Workshop),http://www.castrol.com/en_my/malaysia/services/castrol-auto-service/certified-castrol-auto-service.html,Chauffeur service,"Chauffeur service, Auto parts store, Auto repair shop, Car repair and maintenance service, Oil change service, Tire shop, Towing service, Wheel alignment service",Oil change service,+60 3-9101 1101,"No 47 Jalan Damai Niaga 1 Alam Damai Cheras, Kuala Lumpur, 56000 Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,No 47 Jalan Damai Niaga 1 Alam Damai Cheras,Kuala Lumpur,56000,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.0740609,101.7379747,Asia/Kuala_Lumpur,,FALSE,4.3,63,"https://search.google.com/local/reviews?placeid=ChIJ4fxTCKc1zDERUFzlnj9r388&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 2, ""2"": 3, ""3"": 7, ""4"": 11, ""5"": 40}",2,3,7,11,40,23,https://lh5.googleusercontent.com/p/AF1QipOx9U3vGzhvL5k7x-6FZmxz3AO-8nOr2GbkZq6t=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOx9U3vGzhvL5k7x-6FZmxz3AO-8nOr2GbkZq6t=w1600-h1000-k-no,,"{""Monday"": ""9:30 am-7 pm"", ""Tuesday"": ""9:30 am-7 pm"", ""Wednesday"": ""9:30 am-7 pm"", ""Thursday"": ""9:30 am-7 pm"", ""Friday"": ""9:30 am-7 pm"", ""Saturday"": ""9:30 am-7 pm"", ""Sunday"": ""9:30 am-5 pm""}",Monday: 9:30 am-7 pm | Tuesday: 9:30 am-7 pm | Wednesday: 9:30 am-7 pm | Thursday: 9:30 am-7 pm | Friday: 9:30 am-7 pm | Saturday: 9:30 am-7 pm | Sunday: 9:30 am-5 pm,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",,,https://lh5.googleusercontent.com/-KAh_-lE_k5g/AAAAAAAAAAI/AAAAAAAAAAA/n3_wKG5GObM/s44-p-k-no-ns-nd/photo.jpg,,TRUE,103561379334499353842,Castrol Auto Service Workshop - TC Excellent Services And Tyre Sdn Bhd,https://www.google.com/maps/contrib/103561379334499353842,,,,,"https://www.google.com/maps/place/Castrol+Auto+Service+Workshop+-+TC+Excellent+Services+And+Tyre+Sdn+Bhd+%284-Star+Certified+Workshop%29/@3.0740608999999997,101.7379747,14z/data=!4m8!1m2!2m1!1sCastrol+Auto+Service+Workshop+-+TC+Excellent+Services+And+Tyre+Sdn+Bhd+%284-Star+Certified+Workshop%29!3m4!1s0x31cc35a70853fce1:0xcfdf6b3f9ee55c50!8m2!3d3.0740608999999997!4d101.7379747",ChIJ4fxTCKc1zDERUFzlnj9r388,0x31cc35a70853fce1:0xcfdf6b3f9ee55c50,14978808806650502224,-3467935267059049392,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Car Rental with Driver Kuala Lumpur | Van & Luxury Car rent with Driver | Chauffeur Services with Private Driver KL | Lafiy Transport,https://www.lafiydriver.com/,Car rental agency,"Car rental agency, Bus tour agency, Sightseeing tour agency, Tour operator, Van rental agency",Car rental agency,+60 18-267 4661,"Jalan Lingkaran Tengah 2 65-1, Jalan Melati utama 4 Taman Melati Utama, Melati Utama, 53100 Kuala Lumpur",Melati Utama,"Jalan Lingkaran Tengah 2 65-1, Jalan Melati utama 4 Taman Melati Utama",Kuala Lumpur,53100,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.223186,101.7309175,Asia/Kuala_Lumpur,,FALSE,4.9,136,"https://search.google.com/local/reviews?placeid=ChIJZxG1ol04zDERCHM4NcM45yI&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 2, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 133}",2,0,0,1,133,82,https://lh5.googleusercontent.com/p/AF1QipODXcix8VO4EctBz03WEOXW67wtphvH4dsymPE1=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipODXcix8VO4EctBz03WEOXW67wtphvH4dsymPE1=w1600-h1000-k-no,,"{""Monday"": ""9 am-11:30 pm"", ""Tuesday"": ""9 am-11:30 pm"", ""Wednesday"": ""9 am-11:30 pm"", ""Thursday"": ""9 am-11:30 pm"", ""Friday"": ""9 am-11:30 pm"", ""Saturday"": ""9 am-11:30 pm"", ""Sunday"": ""9 am-11:30 pm""}",Monday: 9 am-11:30 pm | Tuesday: 9 am-11:30 pm | Wednesday: 9 am-11:30 pm | Thursday: 9 am-11:30 pm | Friday: 9 am-11:30 pm | Saturday: 9 am-11:30 pm | Sunday: 9 am-11:30 pm,,,OPERATIONAL,{},,,https://lh6.googleusercontent.com/-gF3AxP1jtjY/AAAAAAAAAAI/AAAAAAAAAAA/lnDR1APTu3k/s44-p-k-no-ns-nd/photo.jpg,,TRUE,112384815588878006541,Car Rental with Driver Kuala Lumpur | Van & Luxury Car rent with Driver | Chauffeur Services with Private Driver KL | Lafiy Transport,https://www.google.com/maps/contrib/112384815588878006541,,,,,"https://www.google.com/maps/place/Car+Rental+with+Driver+Kuala+Lumpur+%7C+Van+%26+Luxury+Car+rent+with+Driver+%7C+Chauffeur+Services+with+Private+Driver+KL+%7C+Lafiy+Transport/@3.2231859999999997,101.73091749999999,14z/data=!4m8!1m2!2m1!1sCar+Rental+with+Driver+Kuala+Lumpur+%7C+Van+%26+Luxury+Car+rent+with+Driver+%7C+Chauffeur+Services+with+Private+Driver+KL+%7C+Lafiy+Transport!3m4!1s0x31cc385da2b51167:0x22e738c335387308!8m2!3d3.2231859999999997!4d101.73091749999999",ChIJZxG1ol04zDERCHM4NcM45yI,0x31cc385da2b51167:0x22e738c335387308,2515041327972381448,2515041327972381448,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Castrol Auto Service Workshop - E-Klasse Services Sdn Bhd (4-Star Certified Workshop),,Oil change service,Oil change service,Oil change service,+60 12-213 0325,"102, Jalan Genting Kelang, Taman P Ramlee, 53300 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur",Taman P. Ramlee,"102, Jalan Genting Kelang",Wilayah Persekutuan,53300,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1939249,101.7107006,Asia/Kuala_Lumpur,,FALSE,4,44,"https://search.google.com/local/reviews?placeid=ChIJpXUyv1c5zDERHxjIg2yoRjs&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 1, ""2"": 2, ""3"": 10, ""4"": 13, ""5"": 18}",1,2,10,13,18,10,https://lh5.googleusercontent.com/p/AF1QipOqnX998KQC7H34QXqebOq1Ara5sVpkO-pwsxlZ=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOqnX998KQC7H34QXqebOq1Ara5sVpkO-pwsxlZ=w1600-h1000-k-no,,"{""Monday"": ""9 am-6 pm"", ""Tuesday"": ""9 am-6 pm"", ""Wednesday"": ""9 am-6 pm"", ""Thursday"": ""9 am-6 pm"", ""Friday"": ""9 am-6 pm"", ""Saturday"": ""9 am-6 pm"", ""Sunday"": ""Closed""}",Monday: 9 am-6 pm | Tuesday: 9 am-6 pm | Wednesday: 9 am-6 pm | Thursday: 9 am-6 pm | Friday: 9 am-6 pm | Saturday: 9 am-6 pm | Sunday: Closed,,,OPERATIONAL,{},,,https://lh3.googleusercontent.com/-HfiPCxS9oK8/AAAAAAAAAAI/AAAAAAAAAAA/qmtLqlZKbtY/s44-p-k-no-ns-nd/photo.jpg,,TRUE,102178070830663356399,Castrol Auto Service Workshop - E-Klasse Services Sdn Bhd,https://www.google.com/maps/contrib/102178070830663356399,,,,,"https://www.google.com/maps/place/Castrol+Auto+Service+Workshop+-+E-Klasse+Services+Sdn+Bhd+%284-Star+Certified+Workshop%29/@3.1939249,101.7107006,14z/data=!4m8!1m2!2m1!1sCastrol+Auto+Service+Workshop+-+E-Klasse+Services+Sdn+Bhd+%284-Star+Certified+Workshop%29!3m4!1s0x31cc3957bf3275a5:0x3b46a86c83c8181f!8m2!3d3.1939249!4d101.7107006",ChIJpXUyv1c5zDERHxjIg2yoRjs,0x31cc3957bf3275a5:0x3b46a86c83c8181f,4271286480628357151,4271286480628357151,,
